FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
31179,Wayne,Nebraska,US,2022-01-06 04:22:09,42.20934475,-97.11926964,1439,7,,,"Wayne, Nebraska, US",15332.978156632926,0.4864489228630994
31181,Webster,Nebraska,US,2022-01-06 04:22:09,40.17642643,-98.50019851,586,7,,,"Webster, Nebraska, US",16805.27674218526,1.1945392491467577
31183,Wheeler,Nebraska,US,2022-01-06 04:22:09,41.91482725,-98.52798941,98,0,,,"Wheeler, Nebraska, US",12515.964240102172,0.0
31185,York,Nebraska,US,2022-01-06 04:22:09,40.87272618,-97.59710186,2765,11,,,"York, Nebraska, US",20213.465896629867,0.39783001808318263
32510,Carson City,Nevada,US,2022-01-06 04:22:09,39.15509045,-119.7480219,9782,183,,,"Carson City, Nevada, US",17494.098290292583,1.8707830709466367
32001,Churchill,Nevada,US,2022-01-06 04:22:09,39.58105744,-118.3394607,4485,92,,,"Churchill, Nevada, US",18005.540166204984,2.051282051282051
32003,Clark,Nevada,US,2022-01-06 04:22:09,36.21458855,-115.0130241,381724,6512,,,"Clark, Nevada, US",16840.405608998044,1.7059446091940773
32005,Douglas,Nevada,US,2022-01-06 04:22:09,38.912862,-119.61713329999999,5365,75,,,"Douglas, Nevada, US",10970.24844085472,1.3979496738117427
32007,Elko,Nevada,US,2022-01-06 04:22:09,41.14531606,-115.3577619,9062,125,,,"Elko, Nevada, US",17170.032968282238,1.379386448907526
32009,Esmeralda,Nevada,US,2022-01-06 04:22:09,37.78436681,-117.63199990000001,70,2,,,"Esmeralda, Nevada, US",8018.327605956472,2.857142857142857
32011,Eureka,Nevada,US,2022-01-06 04:22:09,39.98100864,-116.26832040000001,191,0,,,"Eureka, Nevada, US",9413.504189255793,0.0
32013,Humboldt,Nevada,US,2022-01-06 04:22:09,41.40692186,-118.11094270000001,2649,44,,,"Humboldt, Nevada, US",15738.815281326122,1.6610041525103814
32015,Lander,Nevada,US,2022-01-06 04:22:09,39.933223299999995,-117.03970749999999,808,16,,,"Lander, Nevada, US",14605.9291395517,1.9801980198019802
32017,Lincoln,Nevada,US,2022-01-06 04:22:09,37.64268459,-114.8790388,676,5,,,"Lincoln, Nevada, US",13042.639398032028,0.7396449704142012
32019,Lyon,Nevada,US,2022-01-06 04:22:09,39.01777974,-119.18704790000001,7493,139,,,"Lyon, Nevada, US",13029.03842809946,1.8550647270786067
32021,Mineral,Nevada,US,2022-01-06 04:22:09,38.53841696,-118.4344506,664,14,,,"Mineral, Nevada, US",14739.178690344062,2.108433734939759
32023,Nye,Nevada,US,2022-01-06 04:22:09,38.04264256,-116.47227020000001,5137,200,,,"Nye, Nevada, US",11041.850267609569,3.893322951138797
32027,Pershing,Nevada,US,2022-01-06 04:22:09,40.44003782,-118.40056409999998,1214,29,,,"Pershing, Nevada, US",18052.044609665427,2.3887973640856672
32029,Storey,Nevada,US,2022-01-06 04:22:09,39.44875482,-119.5250207,238,8,,,"Storey, Nevada, US",5772.495755517827,3.361344537815126
90032,Unassigned,Nevada,US,2021-01-24 23:22:19,,,0,0,,,"Unassigned, Nevada, US",,
32031,Washoe,Nevada,US,2022-01-06 04:22:09,40.66562265,-119.6631594,71477,1025,,,"Washoe, Nevada, US",15158.880129962949,1.4340277291996026
32033,White Pine,Nevada,US,2022-01-06 04:22:09,39.44157041,-114.89996599999999,1357,18,,,"White Pine, Nevada, US",14164.926931106473,1.3264554163596167
33001,Belknap,New Hampshire,US,2022-01-06 04:22:09,43.51637314,-71.41684235,9596,149,,,"Belknap, New Hampshire, US",15653.393798019673,1.5527303042934557
33003,Carroll,New Hampshire,US,2022-01-06 04:22:09,43.87498583,-71.20430216,6497,34,,,"Carroll, New Hampshire, US",13283.582089552241,0.5233184546713868
33005,Cheshire,New Hampshire,US,2022-01-06 04:22:09,42.92015988,-72.25311043,9728,77,,,"Cheshire, New Hampshire, US",12785.700203719523,0.7915296052631579
33007,Coos,New Hampshire,US,2022-01-06 04:22:09,44.69063265,-71.30633239,4754,87,,,"Coos, New Hampshire, US",15061.939612837816,1.8300378628523348
33009,Grafton,New Hampshire,US,2022-01-06 04:22:09,43.93779815,-71.82057197,10039,48,,,"Grafton, New Hampshire, US",11168.591326791711,0.47813527243749376
33011,Hillsborough,New Hampshire,US,2022-01-06 04:22:09,42.91537785,-71.7200253,68309,783,,,"Hillsborough, New Hampshire, US",16380.073137102092,1.1462618395819
33013,Merrimack,New Hampshire,US,2022-01-06 04:22:09,43.29662971,-71.6811573,21862,173,,,"Merrimack, New Hampshire, US",14440.752752805647,0.791327417436648
33015,Rockingham,New Hampshire,US,2022-01-06 04:22:09,42.98499744,-71.12883377,46509,416,,,"Rockingham, New Hampshire, US",15014.091145337332,0.8944505364553097
33017,Strafford,New Hampshire,US,2022-01-06 04:22:09,43.291833000000004,-71.02336013,19801,168,,,"Strafford, New Hampshire, US",15157.731966654674,0.848441997878895
33019,Sullivan,New Hampshire,US,2022-01-06 04:22:09,43.36094111,-72.22203125,6374,55,,,"Sullivan, New Hampshire, US",14773.095999629166,0.862880451835582
90033,Unassigned,New Hampshire,US,2022-01-06 04:22:09,,,4604,23,,,"Unassigned, New Hampshire, US",,0.49956559513466553
34001,Atlantic,New Jersey,US,2022-01-06 04:22:09,39.47538693,-74.65848483,52441,829,,,"Atlantic, New Jersey, US",19888.876246823682,1.5808241642989265
34003,Bergen,New Jersey,US,2022-01-06 04:22:09,40.96010917,-74.07164325,172553,3088,,,"Bergen, New Jersey, US",18510.25850620359,1.7895950809316559
34005,Burlington,New Jersey,US,2022-01-06 04:22:09,39.87681124,-74.66927768,77167,1022,,,"Burlington, New Jersey, US",17327.30959315054,1.3244003265644642
34007,Camden,New Jersey,US,2022-01-06 04:22:09,39.80343818,-74.96388753,94521,1532,,,"Camden, New Jersey, US",18662.667753928654,1.6208038425323472
34009,Cape May,New Jersey,US,2022-01-06 04:22:09,39.15008829,-74.80170244,17611,252,,,"Cape May, New Jersey, US",19134.280033464078,1.430923854409176
34011,Cumberland,New Jersey,US,2022-01-06 04:22:09,39.37199394,-75.10712559,27588,523,,,"Cumberland, New Jersey, US",18450.179566232186,1.8957517761345513
34013,Essex,New Jersey,US,2022-01-06 04:22:09,40.78681335,-74.24657979,170220,3219,,,"Essex, New Jersey, US",21304.796770862667,1.891082129009517
34015,Gloucester,New Jersey,US,2022-01-06 04:22:09,39.71581067,-75.13995546,53422,793,,,"Gloucester, New Jersey, US",18318.04029680835,1.4844071730747632
34017,Hudson,New Jersey,US,2022-01-06 04:22:09,40.73766234,-74.07515667,130898,2457,,,"Hudson, New Jersey, US",19467.541951037416,1.8770340264939114
34019,Hunterdon,New Jersey,US,2022-01-06 04:22:09,40.56335249,-74.91284156,18150,207,,,"Hunterdon, New Jersey, US",14593.434160696623,1.140495867768595
34021,Mercer,New Jersey,US,2022-01-06 04:22:09,40.28047017,-74.70479631,56241,1082,,,"Mercer, New Jersey, US",15306.589010151594,1.9238633736953468
34023,Middlesex,New Jersey,US,2022-01-06 04:22:09,40.43629879,-74.41426991,148452,2570,,,"Middlesex, New Jersey, US",17992.829629773278,1.7311993102147496
34025,Monmouth,New Jersey,US,2022-01-06 04:22:09,40.26549699,-74.22240686,130654,1832,,,"Monmouth, New Jersey, US",21114.2623970782,1.4021767416229125
34027,Morris,New Jersey,US,2022-01-06 04:22:09,40.86095313,-74.54553709999998,88262,1354,,,"Morris, New Jersey, US",17945.084325346397,1.5340690217760757
34029,Ocean,New Jersey,US,2022-01-06 04:22:09,39.8895449,-74.28089251,128969,2488,,,"Ocean, New Jersey, US",21240.44362024157,1.929145763710659
34031,Passaic,New Jersey,US,2022-01-06 04:22:09,41.03238628,-74.29954144,114539,2083,,,"Passaic, New Jersey, US",22824.445126398397,1.818594539851055
34033,Salem,New Jersey,US,2022-01-06 04:22:09,39.58719656,-75.34696629999998,10940,218,,,"Salem, New Jersey, US",17536.266730784642,1.9926873857404022
34035,Somerset,New Jersey,US,2022-01-06 04:22:09,40.56465737,-74.61683016,52289,909,,,"Somerset, New Jersey, US",15896.502033842657,1.7384153454837536
34037,Sussex,New Jersey,US,2022-01-06 04:22:09,41.13891592,-74.69118243,26588,377,,,"Sussex, New Jersey, US",18925.45982575024,1.4179329020610802
90034,Unassigned,New Jersey,US,2022-01-06 04:22:09,,,6835,0,,,"Unassigned, New Jersey, US",,0.0
34039,Union,New Jersey,US,2022-01-06 04:22:09,40.65835409,-74.30680092,115027,2092,,,"Union, New Jersey, US",20675.628796008205,1.8187034348457318
34041,Warren,New Jersey,US,2022-01-06 04:22:09,40.85951833,-74.99556527,18371,282,,,"Warren, New Jersey, US",17451.813008825182,1.5350280333133743
35001,Bernalillo,New Mexico,US,2022-01-06 04:22:09,35.05163625,-106.6703554,102607,1360,,,"Bernalillo, New Mexico, US",15108.795045360104,1.3254456323642636
35003,Catron,New Mexico,US,2022-01-06 04:22:09,33.91514144,-108.4046587,301,11,,,"Catron, New Mexico, US",8534.165012758718,3.654485049833887
35005,Chaves,New Mexico,US,2022-01-06 04:22:09,33.36406072,-104.4665365,15776,236,,,"Chaves, New Mexico, US",24415.383424901338,1.4959432048681542
35006,Cibola,New Mexico,US,2022-01-06 04:22:09,34.91131525,-107.998876,4548,158,,,"Cibola, New Mexico, US",17049.67197750703,3.4740545294635004
35007,Colfax,New Mexico,US,2022-01-06 04:22:09,36.60569702,-104.64726740000002,1778,55,,,"Colfax, New Mexico, US",14889.875219830836,3.093363329583802
35009,Curry,New Mexico,US,2022-01-06 04:22:09,34.57421077,-103.34688759999999,9246,135,,,"Curry, New Mexico, US",18887.1185194264,1.4600908500973393
35011,De Baca,New Mexico,US,2022-01-06 04:22:09,34.34274529,-104.4117842,419,3,,,"De Baca, New Mexico, US",23970.251716247134,0.7159904534606205
35013,Dona Ana,New Mexico,US,2022-01-06 04:22:09,32.35275771,-106.83293870000001,42068,609,,,"Dona Ana, New Mexico, US",19280.001833222577,1.4476561757155082
35015,Eddy,New Mexico,US,2022-01-06 04:22:09,32.47167456,-104.3053527,12846,231,,,"Eddy, New Mexico, US",21973.999315771467,1.798225128444652
35017,Grant,New Mexico,US,2022-01-06 04:22:09,32.73911281,-108.3827845,4581,65,,,"Grant, New Mexico, US",16967.923549892585,1.4189041693953286
35019,Guadalupe,New Mexico,US,2022-01-06 04:22:09,34.86319296,-104.790669,718,15,,,"Guadalupe, New Mexico, US",16697.674418604653,2.0891364902506964
35021,Harding,New Mexico,US,2022-01-06 04:22:09,35.85751555,-103.82209379999999,59,4,,,"Harding, New Mexico, US",9440.0,6.779661016949152
35023,Hidalgo,New Mexico,US,2022-01-06 04:22:09,31.91383467,-108.7151824,735,12,,,"Hidalgo, New Mexico, US",17508.337303477845,1.6326530612244898
35025,Lea,New Mexico,US,2022-01-06 04:22:09,32.79215361,-103.4123733,15324,288,,,"Lea, New Mexico, US",21561.840439003798,1.879404855129209
35027,Lincoln,New Mexico,US,2022-01-06 04:22:09,33.74526079,-105.4586166,3824,47,,,"Lincoln, New Mexico, US",19538.11567545473,1.2290794979079498
35028,Los Alamos,New Mexico,US,2022-01-06 04:22:09,35.86631386,-106.31349850000001,1138,11,,,"Los Alamos, New Mexico, US",5875.367855852135,0.9666080843585237
35029,Luna,New Mexico,US,2022-01-06 04:22:09,32.18179341,-107.75088259999998,4989,107,,,"Luna, New Mexico, US",21042.64203467037,2.144718380436961
35031,McKinley,New Mexico,US,2022-01-06 04:22:09,35.58007720000001,-108.262245,17952,536,,,"McKinley, New Mexico, US",25154.483164487792,2.985739750445633
35033,Mora,New Mexico,US,2022-01-06 04:22:09,36.01095101,-104.9497716,497,14,,,"Mora, New Mexico, US",10993.143109931429,2.816901408450704
35035,Otero,New Mexico,US,2022-01-06 04:22:09,32.61348406,-105.7417604,9392,147,,,"Otero, New Mexico, US",13916.135723810936,1.5651618398637137
35037,Quay,New Mexico,US,2022-01-06 04:22:09,35.10403332,-103.54817270000001,1605,31,,,"Quay, New Mexico, US",19447.473645946928,1.9314641744548287
35039,Rio Arriba,New Mexico,US,2022-01-06 04:22:09,36.51072137,-106.69316740000001,6539,101,,,"Rio Arriba, New Mexico, US",16800.698851519744,1.5445786817556202
35041,Roosevelt,New Mexico,US,2022-01-06 04:22:09,34.02097406,-103.4799493,3630,83,,,"Roosevelt, New Mexico, US",19621.62162162162,2.286501377410468
35045,San Juan,New Mexico,US,2022-01-06 04:22:09,36.50838318,-108.32043700000001,28958,659,,,"San Juan, New Mexico, US",23361.1384501202,2.275709648456385
35047,San Miguel,New Mexico,US,2022-01-06 04:22:09,35.48014807,-104.8163562,3586,37,,,"San Miguel, New Mexico, US",13146.607031565054,1.0317902955939766
35043,Sandoval,New Mexico,US,2022-01-06 04:22:09,35.68862401,-106.86878030000001,21980,314,,,"Sandoval, New Mexico, US",14978.057622591108,1.4285714285714286
35049,Santa Fe,New Mexico,US,2022-01-06 04:22:09,35.50708973,-105.9774716,17846,208,,,"Santa Fe, New Mexico, US",11869.00597241251,1.1655272890283537
35051,Sierra,New Mexico,US,2022-01-06 04:22:09,33.13028233,-107.1925893,1530,65,,,"Sierra, New Mexico, US",14178.482068390325,4.248366013071895
35053,Socorro,New Mexico,US,2022-01-06 04:22:09,34.00715494,-106.9298354,2643,70,,,"Socorro, New Mexico, US",15886.277574081863,2.6485054861899355
35055,Taos,New Mexico,US,2022-01-06 04:22:09,36.58006022,-105.63101979999999,3398,73,,,"Taos, New Mexico, US",10384.133484093756,2.14832254267216
35057,Torrance,New Mexico,US,2022-01-06 04:22:09,34.64048375,-105.8508949,1985,36,,,"Torrance, New Mexico, US",12838.755578552487,1.81360201511335
90035,Unassigned,New Mexico,US,2022-01-06 04:22:09,,,5433,0,,,"Unassigned, New Mexico, US",,0.0
35059,Union,New Mexico,US,2022-01-06 04:22:09,36.48126404,-103.4709624,559,12,,,"Union, New Mexico, US",13771.864991377184,2.146690518783542
35061,Valencia,New Mexico,US,2022-01-06 04:22:09,34.71669834,-106.8103733,13139,200,,,"Valencia, New Mexico, US",17133.058627164613,1.522185858893371
36001,Albany,New York,US,2022-01-06 04:22:09,42.60060306,-73.97723916,43499,443,,,"Albany, New York, US",14238.3455644079,1.0184142164187682
36003,Allegany,New York,US,2022-01-06 04:22:09,42.25748406,-78.02750466,7139,138,,,"Allegany, New York, US",15488.924084962357,1.9330438436755848
36005,Bronx,New York,US,2022-01-06 04:22:09,40.85209301,-73.86282755,309787,6956,,,"Bronx, New York, US",21843.567264863308,2.2454137843098647
36007,Broome,New York,US,2022-01-06 04:22:09,42.15903158,-75.81326086,35100,471,,,"Broome, New York, US",18426.35756583092,1.3418803418803418
36009,Cattaraugus,New York,US,2022-01-06 04:22:09,42.24778241,-78.67923096,11837,191,,,"Cattaraugus, New York, US",15551.059553056479,1.6135845231055166
36011,Cayuga,New York,US,2022-01-06 04:22:09,42.91261714,-76.55731592,12048,120,,,"Cayuga, New York, US",15733.389051399918,0.9960159362549801
36013,Chautauqua,New York,US,2022-01-06 04:22:09,42.22769210000001,-79.36691763,18334,229,,,"Chautauqua, New York, US",14447.254990031755,1.249045489254936
36015,Chemung,New York,US,2022-01-06 04:22:09,42.13891056,-76.7638805,15743,195,,,"Chemung, New York, US",18863.832438650308,1.2386457473162675
36017,Chenango,New York,US,2022-01-06 04:22:09,42.49430041,-75.60887553,7008,101,,,"Chenango, New York, US",14845.256000169466,1.4412100456621004
36019,Clinton,New York,US,2022-01-06 04:22:09,44.74530905,-73.67875352,10404,58,,,"Clinton, New York, US",12926.63229173138,0.5574778931180315
36021,Columbia,New York,US,2022-01-06 04:22:09,42.24819348,-73.63089095,7316,122,,,"Columbia, New York, US",12303.86303627588,1.6675779114270093
36023,Cortland,New York,US,2022-01-06 04:22:09,42.59509207,-76.07048931,7613,92,,,"Cortland, New York, US",16000.084067169668,1.2084592145015105
36025,Delaware,New York,US,2022-01-06 04:22:09,42.19837623,-74.96709306,5762,59,,,"Delaware, New York, US",13055.398210037383,1.023950017355085
36027,Dutchess,New York,US,2022-01-06 04:22:09,41.76486060000001,-73.74356679,49214,543,,,"Dutchess, New York, US",16727.05272960866,1.1033445767464543
36029,Erie,New York,US,2022-01-06 04:22:09,42.76249024,-78.73063652,159282,2261,,,"Erie, New York, US",17337.72213405435,1.4194949837395312
36031,Essex,New York,US,2022-01-06 04:22:09,44.11630765,-73.77297842,3935,48,,,"Essex, New York, US",10668.29334417785,1.2198221092757306
36033,Franklin,New York,US,2022-01-06 04:22:09,44.59040891,-74.29926032,6710,33,,,"Franklin, New York, US",13414.097796969334,0.4918032786885246
36035,Fulton,New York,US,2022-01-06 04:22:09,43.11363907,-74.41798804,9366,134,,,"Fulton, New York, US",17544.911301350618,1.430706811872731
36037,Genesee,New York,US,2022-01-06 04:22:09,43.0022601,-78.19135193,10568,163,,,"Genesee, New York, US",18449.72067039106,1.5423921271763816
36039,Greene,New York,US,2022-01-06 04:22:09,42.275797,-74.12384884,6467,99,,,"Greene, New York, US",13704.755446299907,1.530848925313128
36041,Hamilton,New York,US,2022-01-06 04:22:09,43.66146647,-74.49721957,664,4,,,"Hamilton, New York, US",15036.231884057972,0.6024096385542169
36043,Herkimer,New York,US,2022-01-06 04:22:09,43.42034246,-74.96145307,10611,160,,,"Herkimer, New York, US",17304.587485118805,1.5078691923475638
36045,Jefferson,New York,US,2022-01-06 04:22:09,44.04200959,-75.94653457,13814,118,,,"Jefferson, New York, US",12577.16189886556,0.8542058780946865
36047,Kings,New York,US,2022-01-06 04:22:09,40.636182500000004,-73.94935552,524070,11247,,,"Kings, New York, US",20472.26008172966,2.146087354742687
36049,Lewis,New York,US,2022-01-06 04:22:09,43.784415700000004,-75.44903992,4886,41,,,"Lewis, New York, US",18580.772741101307,0.8391322144903807
36051,Livingston,New York,US,2022-01-06 04:22:09,42.72596275,-77.77966158,8824,94,,,"Livingston, New York, US",14025.495120322981,1.0652765185856754
36053,Madison,New York,US,2022-01-06 04:22:09,42.91653905,-75.67266639,9544,118,,,"Madison, New York, US",13453.43313457662,1.2363788767812238
36055,Monroe,New York,US,2022-01-06 04:22:09,43.14638895,-77.69322942,119546,1358,,,"Monroe, New York, US",16116.316378392225,1.135964398641527
36057,Montgomery,New York,US,2022-01-06 04:22:09,42.90123494,-74.44011632,8736,177,,,"Montgomery, New York, US",17748.521972328883,2.026098901098901
36059,Nassau,New York,US,2022-01-06 04:22:09,40.74066522,-73.58941873,323887,3430,,,"Nassau, New York, US",23869.207118453207,1.0590113218499044
36061,New York,New York,US,2022-01-06 04:22:09,40.76727260000001,-73.97152637,304048,4764,,,"New York, New York, US",18668.07146286684,1.566857864547703
36063,Niagara,New York,US,2022-01-06 04:22:09,43.19898042,-78.74777412,36636,477,,,"Niagara, New York, US",17505.6502979248,1.3019980347199476
36065,Oneida,New York,US,2022-01-06 04:22:09,43.24375382,-75.43710392,41089,707,,,"Oneida, New York, US",17968.609924301727,1.7206551631823603
36067,Onondaga,New York,US,2022-01-06 04:22:09,43.00491923,-76.19971155,76730,891,,,"Onondaga, New York, US",16661.31049577876,1.1612146487684087
36069,Ontario,New York,US,2022-01-06 04:22:09,42.85145728,-77.30874425,14795,146,,,"Ontario, New York, US",13477.322207748435,0.9868198715782359
36071,Orange,New York,US,2022-01-06 04:22:09,41.40337468,-74.30240757,82989,982,,,"Orange, New York, US",21558.944251052108,1.1832893516008145
36073,Orleans,New York,US,2022-01-06 04:22:09,43.2516977,-78.2320066,6688,104,,,"Orleans, New York, US",16574.147501982552,1.555023923444976
36075,Oswego,New York,US,2022-01-06 04:22:09,43.42778894,-76.14635194,18144,150,,,"Oswego, New York, US",15491.274205115946,0.8267195767195767
36077,Otsego,New York,US,2022-01-06 04:22:09,42.63492579,-75.03151402,6954,71,,,"Otsego, New York, US",11688.770107407596,1.0209951107276387
80036,Out of NY,New York,US,2022-01-06 04:22:09,,,0,394,,,"Out of NY, New York, US",,
36079,Putnam,New York,US,2022-01-06 04:22:09,41.42630093,-73.74965532,18503,106,,,"Putnam, New York, US",18819.161920260376,0.5728800735015943
36081,Queens,New York,US,2022-01-06 04:22:09,40.71088124,-73.81684712,475533,10623,,,"Queens, New York, US",21098.622894610042,2.233914365564535
36083,Rensselaer,New York,US,2022-01-06 04:22:09,42.71348136,-73.51089874,22423,218,,,"Rensselaer, New York, US",14127.928223093113,0.9722160281853454
36085,Richmond,New York,US,2022-01-06 04:22:09,40.58582155,-74.14808598,131117,2014,,,"Richmond, New York, US",27537.3154703524,1.5360327036158545
36087,Rockland,New York,US,2022-01-06 04:22:09,41.15027894,-74.02560498,72914,811,,,"Rockland, New York, US",22380.743364570324,1.1122692487039525
36091,Saratoga,New York,US,2022-01-06 04:22:09,43.10904162,-73.86653895,33075,271,,,"Saratoga, New York, US",14389.005625089729,0.8193499622071051
36093,Schenectady,New York,US,2022-01-06 04:22:09,42.81668777,-74.05278291,24044,270,,,"Schenectady, New York, US",15482.392030856605,1.1229412743303944
36095,Schoharie,New York,US,2022-01-06 04:22:09,42.58831742,-74.44339029999998,3577,29,,,"Schoharie, New York, US",11539.081905867932,0.8107352530053117
36097,Schuyler,New York,US,2022-01-06 04:22:09,42.39184015,-76.8773299,2527,23,,,"Schuyler, New York, US",14191.048464087156,0.9101701622477246
